oid,delta_mag_fid_1,positive_fraction_1,delta_mag_fid_2,positive_fraction_2,Multiband_period,PPE,Period_band_1,delta_period_1,Period_band_2,delta_period_2,MHPS_ratio_1,MHPS_low_1,MHPS_high_1,MHPS_ratio_2,MHPS_low_2,MHPS_high_2,GP_DRW_sigma_1,GP_DRW_tau_1,GP_DRW_sigma_2,GP_DRW_tau_2,Psi_CS_1,Psi_eta_1,Psi_CS_2,Psi_eta_2,Harmonics_mag_1_1,Harmonics_mag_2_1,Harmonics_mag_3_1,Harmonics_mag_4_1,Harmonics_mag_5_1,Harmonics_mag_6_1,Harmonics_mag_7_1,Harmonics_phase_2_1,Harmonics_phase_3_1,Harmonics_phase_4_1,Harmonics_phase_5_1,Harmonics_phase_6_1,Harmonics_phase_7_1,Harmonics_mse_1,Harmonics_mag_1_2,Harmonics_mag_2_2,Harmonics_mag_3_2,Harmonics_mag_4_2,Harmonics_mag_5_2,Harmonics_mag_6_2,Harmonics_mag_7_2,Harmonics_phase_2_2,Harmonics_phase_3_2,Harmonics_phase_4_2,Harmonics_phase_5_2,Harmonics_phase_6_2,Harmonics_phase_7_2,Harmonics_mse_2,Power_rate_1/4,Power_rate_1/3,Power_rate_1/2,Power_rate_2,Power_rate_3,Power_rate_4,Amplitude_1,AndersonDarling_1,Autocor_length_1,Beyond1Std_1,Con_1,Gskew_1,Meanvariance_1,MedianAbsDev_1,MedianBRP_1,PairSlopeTrend_1,PercentAmplitude_1,Q31_1,Rcs_1,Skew_1,SmallKurtosis_1,Std_1,StetsonK_1,Pvar_1,ExcessVar_1,SF_ML_amplitude_1,SF_ML_gamma_1,IAR_phi_1,LinearTrend_1,Amplitude_2,AndersonDarling_2,Autocor_length_2,Beyond1Std_2,Con_2,Gskew_2,Meanvariance_2,MedianAbsDev_2,MedianBRP_2,PairSlopeTrend_2,PercentAmplitude_2,Q31_2,Rcs_2,Skew_2,SmallKurtosis_2,Std_2,StetsonK_2,Pvar_2,ExcessVar_2,SF_ML_amplitude_2,SF_ML_gamma_2,IAR_phi_2,LinearTrend_2,SPM_A_1,SPM_t0_1,SPM_gamma_1,SPM_beta_1,SPM_tau_rise_1,SPM_tau_fall_1,SPM_chi_1,SPM_A_2,SPM_t0_2,SPM_gamma_2,SPM_beta_2,SPM_tau_rise_2,SPM_tau_fall_2,SPM_chi_2,classALeRCE
ZTF19aanejfr,2.3101079999999996,1.0,1.5274300000000025,1.0,68.34532055201926,0.034182614369869246,68.34532055201926,0.0,71.42856922380786,3.0832486717885956,54.15399932861328,5.109868049621582,0.09435809403657913,150.67636108398438,4.753164768218994,0.031545523554086685,1.0752239979398865,40.92334350711111,0.31814463008829064,53.24368025548772,0.43008398072002363,0.16404805114310522,0.42314738360791637,0.08588891545787389,5414.401228538303,4587.955663580825,3441.239501620764,2194.45587309143,1097.385929812321,374.4681085024113,64.62453552972177,0.013305071141669345,0.040975728190384864,0.07273198443878837,0.09935194253275625,0.12233952481776633,0.15234353063020656,0.0009795151068156295,4420.820956486641,3894.812660014165,3086.6749956684616,2310.3464847223836,1427.07564448331,723.6888314154288,259.9518530223679,3.1402307900517004,0.04949620764279494,3.2281552252402737,0.10481089565805135,3.3452386294771568,0.08307814091386945,0.00010751191871242404,0.002304614521563053,0.006444678176194429,0.02559358812868595,0.5065784454345703,0.4461802840232849,0.42587006092071533,1.1550539999999998,0.999999996045168,6.0,0.3,0.0,1.159906999999997,0.04568325675347385,0.4877915000000037,0.15,-0.23333333333333334,0.09841698244342206,1.3281502500000038,0.43008398072002363,0.6835309830322894,-0.853372660821603,0.8188404492778738,0.8699679874420604,1.0,0.0020504209092554763,5.906614705937077,0.5556316949254645,0.9536465591721863,0.03499194157405226,0.7637150000000013,0.9999948633023921,8.0,0.2631578947368421,0.0,0.3416660000000036,0.02743640146532082,0.41967000000000354,0.2631578947368421,-0.23333333333333334,0.052515456705070365,0.84338975,0.42314738360791637,0.5133478795546025,-0.5880278012367568,0.4871475287368571,0.9686836705376767,1.0,0.0007351690527386896,6.401468242228629,0.8048942789489003,0.9759003475150693,0.028933886735702727,0.5860165343543987,5.324381726995967,15.984490107978273,0.1837576892294085,2.6773850285630156,12.949477249368549,0.14219217899575987,0.8105644780878375,3.862104792893394,17.858065855152525,0.589802065497074,5.2755260571123515,32.83810234996223,0.29958345117808927,SNIa
ZTF19aanesgt,1.8481339999999982,1.0,0.787110000000002,1.0,311.47539920282,0.0427980858905892,199.99998584389786,111.47541335892211,0.18515089719722871,311.29024830562275,40.80916976928711,0.9897779822349548,0.024253813549876213,10.740859031677246,0.19938084483146667,0.018562840297818184,0.4465986139026192,27.535486262159495,0.0713081096401844,7.1934655923957935,0.390598921122579,0.293462536142588,0.45486716876823396,0.5052864862854868,1278.519540136679,1224.7181176327638,259.10839322409817,1615.93307431436,739.1221613597066,2077.2889386913957,751.5477565785537,4.754024025554565,6.205889325301719,4.764597520424467,3.243312708888375,4.797572607839864,0.09546778250712329,1.1816903245502377e-20,9.866298900167074,2.7620792803219625,5.471465660316179,6.020829692173084,2.5330423120400085,8.629811534937984,4.961404652071856,5.726920424249693,3.843640474692926,3.66454560964028,1.893435169616449,1.15971867113924,4.701509962918866,2.6536559607378636e-25,0.790510892868042,0.9257033467292786,0.9926498532295227,0.9972593188285828,0.9840187430381775,0.9840187430381775,0.9240669999999991,0.9996656242919594,3.0,0.25,0.0,1.1395579999999939,0.03081558618956581,0.3161430000000003,0.25,-0.16666666666666666,0.07879078384025351,0.6641820000000038,0.390598921122579,1.2026600735491986,1.7166218275262048,0.5895258378804842,0.8539637880738408,1.0,0.0008907191992860432,0.43562133376789974,-0.1388523953067122,0.9618034496597735,0.03125488779553126,0.393555000000001,0.9440889008458953,2.0,0.2857142857142857,0.0,0.33190799999999143,0.014471693373733038,0.2276010000000035,0.14285714285714285,-0.23333333333333334,0.029952797399057533,0.4694087499999995,0.45486716876823396,0.4222563752386649,-0.8150220167626072,0.2717293838658648,0.8758945434692482,1.0,0.0001860896847194692,0.8464714958613548,0.279939146780357,0.8788292676952804,-0.0005385330091956542,0.1806622844623648,2.9034002384036524,20.84640317370723,0.3818751274608542,5.992833798953967,9.796155578943646,0.0036100587696180366,0.23190837954388652,5.961911770639064,30.405564881969173,0.5946152266535434,6.851491330887395,97.04783204811037,0.07332107042106523,SLSN
ZTF19aanesxt,1.509720999999999,1.0,0.9398480000000013,1.0,62.9139062851925,0.027782671105871626,71.42856922380786,8.514662938615352,0.09088429426071527,62.823021990931785,39.62955093383789,1.4349746704101562,0.03620971366763115,2.3742892742156982,0.18879590928554535,0.07951681315898895,0.3936443879303024,44.36751302647918,0.12138000867710078,9.187759431686178,0.4434296399330189,0.0989342320075824,0.45120363474262754,0.40222454907043614,7.371100326387173,1.091398753000493,2.522931698951883,1.1839601504560227,1.3613438248785725,1.7535479577174828,0.6233362101492133,2.772604039687755,3.0086741884600587,5.9942478666923105,6.080201959534808,2.8734760040159895,5.966770401546899,9.045605046534269e-29,7.160859975692277,1.6071443305122681,2.29458454405727,1.5428223489345292,0.9360073165298529,1.700933140412421,0.7790674321677742,3.0728561174324818,3.0794153341617605,0.003981037349761074,6.218059254137631,3.135492932509051,6.21831639332367,1.55668551963613e-28,0.002043770859017968,0.011157749220728874,0.26501476764678955,0.9336378574371338,0.9084720015525818,0.9000531435012817,0.7548604999999995,0.9961838613667616,4.0,0.3333333333333333,0.0,0.8439729999999983,0.028349086628945558,0.3215520000000005,0.1111111111111111,-0.1,0.06627555065980052,0.7305340000000022,0.4434296399330189,0.6227626140398886,-0.5726963692316098,0.509454965917232,0.8685741016423492,1.0,0.0007909754159706155,7.248874870037839,0.6731899247008555,0.9691947214487211,0.050554057050892595,0.4699240000000007,0.9661941903307898,3.0,0.3333333333333333,0.0,0.28008200000000016,0.018064375869427562,0.3080570000000016,0.1111111111111111,-0.23333333333333334,0.03403132232942698,0.5733360000000012,0.45120363474262754,0.3013490616745441,-1.10267246978841,0.3248603000101228,0.8620868998450456,1.0,0.00031378100219985495,1.6382156176881528,0.3913578798102086,0.888197727337373,0.007259905334994577,0.6189028246608081,-0.9371459038175449,9.775551942622632,0.2026024847431379,8.031882251648032,12.685747988149197,0.18424627352363923,0.5020231180269421,4.01820613480388,19.954880859877267,0.5897589401299703,3.7046719104527743,33.52647129266424,0.07948328656302106,SNIa
ZTF19aanetjx,1.9072679999999984,1.0,1.4615120000000026,1.0,61.09324159936639,0.04802166721017298,49.999996460974465,11.093245138391922,66.66666401757145,5.5734224182050625,4.46445369720459,0.5302284359931946,0.11876670271158218,262.9495849609375,0.9475781321525574,0.003603649325668812,0.8109907941872648,25.968664276137183,0.33802805769350447,71.6726444327818,0.40690386632367387,0.2588598241541355,0.3839158948918,0.10232206133079796,5428522.214720706,8432344.284013512,8118261.498275879,5526275.372799795,2625141.838257415,788124.1154100937,112880.09915400011,4.704069572913026,3.1305360543568663,1.560224836339791,6.2752382931875665,4.70850571598004,3.142358967267409,6.121516288046553e-14,1272.6617219139725,1051.0539690278374,762.4651657908995,468.07525783015353,224.35822938172765,73.24886704717596,12.190656009894457,6.2827110961737285,6.260702301347372,6.18771049843205,6.050564956730948,5.860880861322126,5.642126006789844,0.00023943765304061652,0.01111573725938797,0.02227923460304737,0.10310056805610657,0.7385804057121277,0.6723297834396362,0.6577242612838745,0.9536339999999992,0.9999999411396366,3.0,0.21428571428571427,0.0,1.0615970000000061,0.033608376929647396,0.2864659999999972,0.2857142857142857,-0.36666666666666664,0.08060662269039243,0.6951879999999981,0.40690386632367387,1.0222920949008136,0.03672536907134116,0.6260960616201519,0.7798042409705941,1.0,0.0010843571320441644,8.70318682706438,0.666934691012365,0.9216434273870033,0.021441500749265516,0.7307560000000013,0.9999940635531341,6.0,0.1111111111111111,0.0,0.8261889999999994,0.019915505117009732,0.22500900000000357,0.2777777777777778,-0.23333333333333334,0.06242994304351545,0.4153500000000001,0.3839158948918,1.3448457407874106,2.271590578032918,0.3666695261443424,0.826775066455268,1.0,0.0003566024483613552,8.46248939155637,0.9217973890342227,0.9713623646530937,0.026604550089497546,0.22601245160635686,3.757439639339148,11.75854312659023,0.0678235474219838,2.549107822766435,12.210168143924827,0.14421407622560303,0.33954180209332124,1.0884632035674415,7.595732385259309,0.07418620078320355,9.00348829810436,20.599754012939,0.14688981573293552,SNIa
ZTF19aaneugz,1.8329039999999992,1.0,1.3497599999999998,1.0,57.22891430899511,0.02221004338943744,0.0569833045856144,57.171931004409494,71.42856922380786,14.199654914812747,11.758588790893555,2.1752564907073975,0.1849929839372635,33.612361907958984,1.2992298603057861,0.038653332740068436,0.4852476654392316,12.073816867214262,0.22827431160706663,22.239942299039186,0.45261211033784765,0.3328368459586826,0.4098072314296602,0.44623570759540726,5.80428231391767,3.171225175017334,1.0419158194555838,2.4012673002412166,2.582258736163766,0.9317989877270532,1.4941811434242473,3.204996142734479,0.2668917982003256,0.4568565112423997,2.8042359111321655,3.614691380816552,5.053173645752437,8.298816722925044e-28,5.621480462496796,2.958891789987106,1.0704898958357707,0.5590964228148201,2.3452210759719545,2.546886249556073,1.133998294175729,3.0636392928336766,0.04387634210664615,0.11905085035748986,3.1048523381477633,6.065691452503033,2.682353679641885,2.764168611894425e-28,0.03847021982073784,0.018198702484369278,0.08882691711187363,0.7971065044403076,0.7398305535316467,0.7146835923194885,0.9164519999999996,0.9969760631043099,3.0,0.375,0.0,0.7630670000000066,0.03632221572241867,0.5324059999999964,0.25,-0.23333333333333334,0.06980015127657879,1.2216267499999987,0.45261211033784765,0.3577825895425758,-1.297232752590714,0.6835224338541768,0.8458391431196582,1.0,0.001282875951761455,0.9729907796736438,0.009465577673814049,0.9223138724019332,0.03251316993114356,0.6748799999999999,0.9108648925381978,4.0,0.2,0.0,0.3402990000000088,0.02133555859475598,0.2751265000000025,0.2,-0.23333333333333334,0.045876352562065625,0.5651910000000022,0.4098072314296593,0.6338176474940103,0.44675192706911604,0.3929418215443102,0.8557154688923267,1.0,0.0004311128223914682,8.452405201647641,0.8682795867918812,0.9384595827285812,0.030715442893700706,0.30984340563287555,4.193502611839716,26.173491817101034,0.8351916526819073,2.764292771458837,28.250199140275726,0.022546920698616815,0.3974390796920431,0.6478670356252324,10.756818489979231,0.4571339088434068,1.920858553734207,25.391786746206748,0.2687461680899773,SNIa
ZTF19aanfnvl,0.8068460000000002,1.0,0.34139499999999856,1.0,72.24334286403251,0.047961922395286405,0.05951672403734916,72.18382613999516,0.060208316586088495,72.18313454744643,242.8413848876953,1.0559277534484863,0.004348219837993383,4.2577714920043945,0.023653369396924973,0.005555340088903904,0.12238178371621097,57.60779328538733,0.006531474903083078,8.567452128280166,0.3984244402489589,0.25218532102888536,0.3977584406679894,0.5972093407298917,6.251982388951218,3.0493744021988642,2.2412409933068225,3.652009156911862,2.5827591623466506,1.4453373802373124,1.0173695984274682,5.313302737750789,1.6515780500131223,2.691362729889647,5.202350881642303,0.16428947471547062,2.8981731957172228,3.227568046504254e-28,6.564494003610947,2.6706675515801894,0.9897104221421958,3.5723533951043467,1.885957702450918,2.703209176334897,1.4379946697780777,1.0045892562886118,4.7087954377712755,3.897154369088524,1.7734080901394809,0.508397993164855,4.087887760661242,1.940597826843689e-28,0.01243184506893158,0.013884665444493294,0.011598136276006699,0.6771769523620605,0.623219907283783,0.5906936526298523,0.4034230000000001,0.999952474467477,3.0,0.14285714285714285,0.0,0.5768459999999962,0.014366768770576271,0.09035799999999838,0.42857142857142855,-0.1,0.03782797856250872,0.2960647499999993,0.3984244402489589,1.2939992813890817,1.8845740810160576,0.26445221187726076,0.7664360744274361,0.9999999999999313,0.00017804928113384,15.0,1.4473536416582824,0.9753589713863579,0.019955101312687254,0.17069749999999928,0.8193391158201221,2.0,0.25,0.0,-0.03445400000000376,0.005333957027288518,0.04693500000000128,0.25,-0.3,0.010330216266683229,0.09703225000000515,0.3977584406679894,-0.3252072928904308,0.588101073797473,0.09703706710831865,0.8361429164617906,0.9950730369705028,1.3932144751770527e-05,0.12123660589078371,0.03698455109789842,0.872620992556101,-0.00132236864343216,0.34734178650978875,-3.627074725644113,24.605022659164323,0.5325789109860409,11.583224246029424,37.17491104989363,0.023396015237575108,0.4047911404628801,14.114193332047147,31.01884509339436,0.5768122285410388,18.961995444456495,68.54011985166132,0.163608011008818,SNII
ZTF19aanfqug,1.1088100000000018,1.0,1.3768189999999976,1.0,1.0093497662047073,0.03730684365855863,0.13629548174556055,0.8730542844591467,0.118401446775491,0.8909483194292163,16.863605499267578,0.4421745836734772,0.026220642030239105,1773.568603515625,4.970699310302734,0.002802654169499874,0.062331970830506025,13.227326883468724,0.26650823788904804,55.13467601169147,0.30934284988321337,0.9827280729545347,0.2460707108868103,0.719536505295945,7.514996117202764,1.5203874939176263,2.018267834786944,2.0916824381033585,0.7765303583106972,3.0845560173704127,1.716076129146711,2.647460816929545,2.931745896188726,5.798752164283915,5.621903832134233,2.6636674553962774,6.004354757150576,4.338734978715565e-28,6.959662567143595,3.094081106009851,0.9979607993209407,1.8605932444431765,1.3054965935075726,0.3505731408293663,0.6417134647642848,2.9286578403236527,2.9493907365346885,5.915223165140558,2.9278036153666775,1.0642491792169224,4.062298634731171,6.979841289395512e-28,0.9823348522186279,0.9914456605911255,0.9970718026161194,1.0,1.0,1.0,0.5544050000000009,0.9999999273991934,2.0,0.125,0.0,0.8348829999999907,0.01793795112782689,0.11002000000000045,0.5,-0.36666666666666664,0.050938945979599554,0.2299640000000025,0.35160694402191206,1.7529714740679978,3.9259078025934118,0.34437735320282653,0.8266693942758996,0.9999885725854057,0.0002512697748205125,11.065616018997634,1.05895540981804,0.940421180314126,-0.01575691014518923,0.6884094999999988,0.9999999999936884,4.0,0.3,0.0,1.2138579999999948,0.02527377109565618,0.06438150000000142,0.7,-0.36666666666666664,0.06789390970734789,0.9186200000000007,0.44605300793037267,1.0112876281470458,-0.224821122131873,0.4896733933337708,0.7296686219298977,1.0,0.0005666299764178753,15.0,1.2473170170508732,0.9806758581707035,-0.023485832097690812,0.06729714197197019,1.5424422030550522,42.789608825724095,0.2268391673894499,3.2950192579697375,3.173401828299574,0.0024450996406811545,0.14658445362896086,21.169916859580265,47.360570838768155,0.656656052036431,11.19702000940698,46.56995173405764,0.10942211688633154,SNIIn
ZTF19aanfukh,2.010275,1.0,1.578329,1.0,91.34614868943757,0.029241914912105704,1.009081678327163,90.3370670111104,91.34614868943757,0.0,353.8103942871094,8.588661193847656,0.024274757131934166,194.8674774169922,4.282145977020264,0.021974656730890274,0.5117661358039802,44.09625703600491,0.3777696985420108,32.69680640100236,0.43101818704582473,0.14243436891452024,0.45368420260520576,0.2687728526114388,4.6606768959983595,3.5774787783533557,1.6662346586227248,2.4520083486580533,1.3056157143986782,1.3814015319933561,0.7805824521187349,3.2982689952984794,5.50032180336693,2.6356983830191147,1.0928409862878414,6.069492877023265,4.018223801286863,6.426586841200509e-28,3.127639138024282,3.454565351226771,2.6708409224417218,2.3160682324171487,1.7930249153011324,1.0580221672210943,0.3296257788147366,3.0618922918283946,6.082439680220658,2.812160731688296,6.036730139836429,3.133829883138885,0.36695617890032395,2.8924899858103768e-28,0.008927122689783573,0.014060493558645248,0.22747068107128143,0.15594369173049927,0.13397030532360077,0.11988252401351929,1.0051375,0.981120604772468,6.0,0.4166666666666667,0.0,-0.04877500000000623,0.035258858156660966,0.6848184999999987,0.25,-0.16666666666666666,0.05238659810863292,1.2547844999999995,0.43101818704582473,-0.13813622506750398,-1.2461052268321113,0.6938156248752058,0.887108494036646,1.0,0.001111794736054575,4.39835907247281,0.5934903423042955,0.976466859391129,0.027425973938987304,0.7891645,0.9952537846791798,4.0,0.3333333333333333,0.0,0.061019999999999186,0.02854252212752725,0.511928000000001,0.16666666666666666,-0.23333333333333334,0.0435099946979005,0.9557125000000006,0.45368420260520576,0.09405340116513732,-1.3828594693154859,0.538261064115493,0.9222465923105285,1.0,0.0007661976396878568,2.4624432352929606,0.4316866581466491,0.955756919702519,0.01403961365259326,0.18773295462194473,5.363108158963314,28.728991556944678,0.8111179319547647,4.349042769701164,59.366575584519616,0.07613369704672213,0.28505650526409104,7.653311030863936,35.400391470338235,0.741739978727431,4.716014208067058,89.73611620881549,0.05757136632384073,SNIbc
ZTF19aanfyey,1.687191999999996,1.0,1.2571259999999995,1.0,51.630429194343755,0.026476154512735994,0.9756096653254751,50.65481952901828,51.630429194343755,0.0,5.600064754486084,0.6077830195426941,0.10853143036365509,20.048511505126953,1.23238205909729,0.06147000193595886,0.4039912248205425,17.388546580103906,0.19606528733414708,19.228100754343178,0.41271148387430884,0.2906295567681345,0.4558452477906785,0.23168772458576528,6.079745303744677,3.72749128782061,0.4939288024673673,2.254700193210285,1.5788553642473837,0.8551945954948829,1.1420372905403506,2.8184316762559023,4.883385299981848,5.781716395034982,1.995263714241723,6.187092122774672,3.958418519175037,1.894668591917488e-27,4.365599779803054,3.0318376468598593,2.066121202935357,2.3134539050421177,3.6861810645505235,5.444660015405739,3.6649772513608108,3.147797245865572,5.339602726897896,6.264972529852777,2.3540506190583077,5.69467446367109,2.571478268418762,4.149165635030146e-27,0.008081445470452309,0.008453413844108582,0.05592488497495651,0.5780664086341858,0.4847618341445923,0.47069066762924194,0.843595999999998,0.999745530004554,3.0,0.2222222222222222,0.0,0.9344120000000018,0.02787348152785223,0.32956100000000177,0.2222222222222222,-0.16666666666666666,0.06904132360253153,0.7464100000000009,0.41271148387430884,1.051333348352197,0.942351738679938,0.5327631773591359,0.827444151991293,1.0,0.0007135169997556912,4.20388609860098,0.5264852968103213,0.9282736479066062,0.03630937897361615,0.6285629999999998,0.9994876476838298,5.0,0.3076923076923077,0.0,0.13114000000000203,0.021134951324428223,0.3735970000000002,0.07692307692307693,-0.3,0.0363664264305391,0.7481330000000028,0.4558452477906785,0.21773381226855687,-1.2266523761197043,0.4027414220141458,0.9475783656586974,1.0,0.0003988594600785557,0.5759633800327582,0.07297624124333771,0.9404205826939098,0.02090540831012405,0.16860518022767063,1.8614069247472436,14.529192470087308,0.37552221393271196,2.9268904415798254,10.89862001751593,0.010711507459079775,0.1840145964417649,2.7362440881175574,24.424065098938332,0.5863531414891132,3.004498462962942,26.393303376705493,0.04611089753207395,SNIa
ZTF19aanfzox,1.778296000000001,1.0,1.2361250000000013,1.0,64.40677825394668,0.012953221117577574,0.1028912353128133,64.30388701863387,0.05482456209146636,64.35195369185521,43.11539840698242,1.1055150032043457,0.025640839710831642,71.62286376953125,0.5465379953384399,0.007630775682628155,0.47764408962278365,17.42746383082803,0.17718205946423338,9.332885636424884,0.3828538523224724,0.3950373187524159,0.470298973961045,0.6954432673714083,8.067632848065848,0.9288483356461582,2.2799876970598043,0.7392518472815772,2.6677693918025027,1.5589784444621129,3.272938411800492,6.030627045553196,3.215424159051482,1.7303003863388504,0.7322461702318286,1.5721271231283822,3.1779837008456084,4.20725816117873e-29,6.927995727619437,3.023748551546349,1.1929953441275134,4.16266598410148,1.9045509997137506,2.808656260623273,2.0999487726571884,1.006613242493768,4.520589013993308,3.7780526639110743,1.6446949600660954,0.28787491792224174,3.735344725540152,9.466330862652142e-29,0.007112760096788406,0.033643558621406555,0.39198216795921326,0.9539235830307007,0.9354094862937927,0.931246280670166,0.8891480000000005,0.9999980250261223,2.0,0.16666666666666666,0.0,1.4288570000000078,0.031770559704602214,0.16622049999999788,0.6666666666666666,-0.1,0.08309925051782992,0.5303979999999981,0.3828538523224724,1.480968820179948,2.742928005376802,0.6217845521653561,0.6759246310542516,0.9999999999999998,0.0008831418699006494,3.627050743315555,0.3369979885277132,0.950065676732608,0.05836929710096128,0.6180625000000006,0.9973313918394573,2.0,0.2857142857142857,0.0,-0.316233000000004,0.023556801240387094,0.45994599999999863,0.2857142857142857,-0.1,0.03898074985885305,0.8862795000000006,0.470298973961045,-0.05041483135123765,-1.4490268534033004,0.4642839065943711,0.9606796347491182,1.0,0.0004965024464105795,0.20715508608580668,-0.3654984774467992,0.9164301192682401,0.0026753506880924116,0.1047546602979083,-2.7410379004468264,27.51105310604488,0.7979269861096724,3.527484345602253,3.333023246931239,1.4748437610792625e-06,0.15736511838484923,18.180952357412924,3.190316905852066,0.43520336280949806,6.046810402186249,15.249507661212196,0.002586634108474391,SNIa
ZTF19aangier,2.721517000000002,1.0,1.364452,1.0,76.92307533597103,0.10894698579613027,83.33332614145407,6.410250805483031,0.09282464804878761,76.83025068792224,186.49899291992188,8.034488677978516,0.04308060184121132,54.14841079711914,2.5016276836395264,0.04619946703314781,1.423153446726036,118.62910534974655,0.27515014028197954,52.60865611307505,0.42921660103596176,0.05869431502344702,0.4137366999783162,0.33412694400879334,6.129326630903409,3.5414277824879457,0.38242247253240474,1.717444997117378,2.035337200224487,1.2648145843580276,0.36952944515470876,2.749679647507981,5.043554217892463,5.73016071826482,2.401227319620123,5.335683129709322,2.0158446025526846,7.478401381495192e-28,5.61912234662453,2.6990995915717297,1.407045371311614,0.20080438272351536,2.245544623712113,2.4155291806483548,0.9272040570825387,3.1565936954127944,0.8269322717082694,2.4033343919287358,3.895578381110152,0.27808102271008117,3.0026345464695563,7.38947524308846e-28,0.0007302879239432514,0.006633650977164507,0.022754814475774765,0.4454438388347626,0.3839481770992279,0.3650881350040436,1.360758500000001,0.9968619879066856,6.0,0.25,0.0,1.2763780000000082,0.046259943341942104,0.6482064999999988,0.16666666666666666,-0.16666666666666666,0.10797375234443309,1.2671315000000014,0.42921660103596176,0.6661188010615289,-0.46373994680831965,0.8675314720434701,0.8703549512048319,1.0,0.002109643786871487,15.0,0.8671871230125004,0.9851580460944196,0.0616502922041148,0.682226,0.9226889903985878,5.0,0.18181818181818182,0.0,0.4896719999999988,0.022447162983618044,0.34206000000000003,0.18181818181818182,-0.16666666666666666,0.05055470121824861,0.6842675000000007,0.4137366999783037,0.510949145273727,-0.08307548568375145,0.4130375511705629,0.8794006576922643,1.0,0.00048424956137570955,7.965885723812257,0.8893464764758348,0.9717205269894849,0.026138027714564808,0.4442417787138007,0.9368014105975988,14.652410556686842,0.4775695625628372,5.155358096941538,12.85990288239455,0.06080636869347839,0.37889201296220587,1.095288544353629,21.182936966487247,0.5866091738957099,4.057185767365896,36.679571702674885,0.06533010319437982,SNIa
ZTF19aanhgqg,3.7762540000000016,1.0,3.671179000000002,1.0,139.70587236881747,0.03981674714703598,0.5007511020590851,139.20512126675837,1.005663460197831,138.70020890861963,43.300514221191406,14.677931785583496,0.33897823095321655,107.99899291992188,22.345998764038086,0.20690932869911194,1.92184515805272,126.36041608515231,1.8931824577095642,177.97096351458057,0.45400746018458044,0.04281800343432515,0.45673920780403593,0.0373452276596756,6.490546595820982,7.274847770483394,4.42972332286652,3.4346940763223683,1.6378815661041919,1.142216121838549,0.3887452526771141,0.4099297442741777,0.6223727284862024,0.9157252458955654,0.8727363270254578,1.2169352722088616,0.5322588179559131,9.042280165834327e-05,10.881850848575006,9.18876720064177,6.442300235542168,4.058828399190198,2.1926381146849083,0.9617084050832577,0.2975567637939746,0.25861640232857364,0.4232556397008663,0.5582694246596409,0.6499393598401937,0.6597447194320407,0.6764231141685464,5.8282822037475784e-05,0.06488678604364395,0.134394571185112,0.14857365190982819,0.6958926320075989,0.5716792345046997,0.5716792345046997,1.8881270000000008,0.9999999593201657,8.0,0.47058823529411764,0.0,-0.7616459999999989,0.07250697241075152,1.3076729999999976,0.11764705882352941,-0.16666666666666666,0.11727054316116255,2.6393079999999998,0.45400746018458044,-0.3164720972973701,-1.4967101769125204,1.3941862654428356,0.9283433425405996,1.0,0.005165176444390351,8.385763790487912,0.7282211033151863,0.9924197925700169,0.038509217468871676,1.835589500000001,0.9999845928984544,9.0,0.3888888888888889,0.0,-0.22593100000000277,0.06974399759875913,1.1993360000000024,0.16666666666666666,-0.1,0.10266588674056798,2.470451999999998,0.45673920780403593,0.031113317757202243,-1.4932321580361267,1.3120326768382273,0.9180917904637744,1.0,0.004792778539239917,15.0,1.0947535828781378,0.9939343499946173,0.04228032725810963,0.7227005805721703,-19.686611936495666,54.188835133872175,0.9142985082199971,3.3505855752841844,43.57211420347494,9.0616497231035,0.6883988893028694,1.4854103168854298,31.939299705537767,0.8021403637424672,2.325847023715843,26.595389902831624,0.2875453979259697,SNIa
